Run Name,230418 ABm1-40 06.16 batch 1 tube
Run Date,12:40:40 PM   04-18-23
Method Name,Superdex75_10/300 SEC
Export Format Version, 1.00
Method ID, 2657
Points/Second, 5.00
Number of Records,  12960
Offset from Run Start Time,00:00:00
Run End Time,00:43:12
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,UV,Conductivity,GP Pressure,Volume
  2196.2,0.006768, 119.748,   14,    22.0
  2196.4,0.006846, 119.600,   14,    22.0
  2196.6,0.006876, 119.411,   14,    22.0
  2196.8,0.006875, 119.303,   14,    22.0
  2197.0,0.006811, 119.114,   14,    22.0
  2197.2,0.006721, 119.020,   14,    22.0
  2197.4,0.006731, 118.885,   14,    22.0
  2197.6,0.006733, 118.710,   14,    22.0
  2197.8,0.006748, 118.548,   14,    22.0
  2198.0,0.006775, 118.413,   14,    22.0
  2198.2,0.006744, 118.305,   14,    22.0
  2198.4,0.006732, 118.143,   13,    22.0
  2198.6,0.006733, 117.995,   13,    22.0
  2198.8,0.006734, 117.833,   13,    22.0
  2199.0,0.006718, 117.725,   13,    22.0
  2199.2,0.006646, 117.577,   13,    22.0
  2199.4,0.006642, 117.402,   13,    22.0
  2199.6,0.006730, 117.253,   13,    22.0
  2199.8,0.006824, 117.091,   13,    22.0
  2200.0,0.006880, 116.984,   13,    22.0
  2200.2,0.006911, 116.822,   14,    22.0
  2200.4,0.006928, 116.673,   15,    22.0
  2200.6,0.007067, 116.538,   14,    22.0
  2200.8,0.007216, 116.363,   13,    22.0
  2201.0,0.007335, 116.215,   13,    22.0
  2201.2,0.007430, 116.066,   13,    22.0
  2201.4,0.007482, 115.837,   14,    22.0
  2201.6,0.007520, 115.702,   14,    22.0
  2201.8,0.007523, 115.500,   14,    22.0
  2202.0,0.007445, 115.379,   14,    22.0
  2202.2,0.007387, 115.230,   14,    22.0
  2202.4,0.007394, 115.041,   13,    22.0
  2202.6,0.007395, 114.920,   14,    22.0
  2202.8,0.007440, 114.758,   14,    22.0
  2203.0,0.007334, 114.583,   14,    22.0
  2203.2,0.007282, 114.394,   14,    22.0
  2203.4,0.007203, 114.232,   14,    22.0
  2203.6,0.007106, 114.111,   14,    22.0
  2203.8,0.007145, 113.909,   14,    22.0
  2204.0,0.007257, 113.733,   13,    22.0
  2204.2,0.007340, 113.544,   13,    22.0
  2204.4,0.007395, 113.410,   13,    22.0
  2204.6,0.007398, 113.234,   13,    22.0
  2204.8,0.007401, 113.018,   13,    22.0
  2205.0,0.007440, 112.789,   13,    22.1
  2205.2,0.007443, 112.668,   13,    22.1
  2205.4,0.007495, 112.560,   14,    22.1
  2205.6,0.007468, 112.331,   14,    22.1
  2205.8,0.007511, 112.196,   14,    22.1
  2206.0,0.007590, 111.993,   13,    22.1
  2206.2,0.007605, 111.859,   13,    22.1
  2206.4,0.007585, 111.697,   13,    22.1
  2206.6,0.007583, 111.508,   14,    22.1
  2206.8,0.007611, 111.306,   14,    22.1
  2207.0,0.007661, 111.103,   14,    22.1
  2207.2,0.007749, 110.968,   14,    22.1
  2207.4,0.007792, 110.780,   14,    22.1
  2207.6,0.007815, 110.564,   14,    22.1
  2207.8,0.007806, 110.375,   14,    22.1
  2208.0,0.007803, 110.240,   13,    22.1
  2208.2,0.007766, 110.011,   13,    22.1
  2208.4,0.007697, 109.795,   13,    22.1
  2208.6,0.007632, 109.620,   13,    22.1
  2208.8,0.007602, 109.391,   13,    22.1
  2209.0,0.007625, 109.256,   13,    22.1
  2209.2,0.007726, 109.080,   13,    22.1
  2209.4,0.007792, 108.878,   13,    22.1
  2209.6,0.007829, 108.743,   13,    22.1
  2209.8,0.007879, 108.487,   13,    22.1
  2210.0,0.007981, 108.366,   13,    22.1
  2210.2,0.008060, 108.177,   13,    22.1
  2210.4,0.008086, 107.934,   13,    22.1
  2210.6,0.008199, 107.759,   14,    22.1
  2210.8,0.008424, 107.610,   14,    22.1
  2211.0,0.008576, 107.368,   14,    22.1
  2211.2,0.008645, 107.179,   13,    22.1
  2211.4,0.008685, 106.936,   13,    22.1
  2211.6,0.008661, 106.788,   13,    22.1
  2211.8,0.008616, 106.531,   14,    22.1
  2212.0,0.008513, 106.383,   14,    22.1
  2212.2,0.008444, 106.167,   14,    22.1
  2212.4,0.008368, 105.978,   14,    22.1
  2212.6,0.008389, 105.817,   14,    22.1
  2212.8,0.008381, 105.628,   14,    22.1
  2213.0,0.008279, 105.452,   14,    22.1
  2213.2,0.008084, 105.196,   14,    22.1
  2213.4,0.008039, 105.061,   14,    22.1
  2213.6,0.008098, 104.859,   14,    22.1
  2213.8,0.008180, 104.616,   14,    22.1
  2214.0,0.008275, 104.427,   13,    22.1
  2214.2,0.008363, 104.171,   14,    22.1
  2214.4,0.008555, 103.969,   14,    22.1
  2214.6,0.008711, 103.794,   14,    22.1
  2214.8,0.008877, 103.564,   14,    22.1
  2215.0,0.009002, 103.335,   14,    22.2
  2215.2,0.009136, 103.214,   14,    22.2
  2215.4,0.009169, 102.984,   14,    22.2
  2215.6,0.009254, 102.769,   14,    22.2
  2215.8,0.009362, 102.526,   14,    22.2
  2216.0,0.009442, 102.324,   13,    22.2
  2216.2,0.009471, 102.189,   14,    22.2
  2216.4,0.009453, 101.932,   14,    22.2
  2216.6,0.009448, 101.717,   14,    22.2
  2216.8,0.009399, 101.474,   14,    22.2
  2217.0,0.009361, 101.272,   14,    22.2
  2217.2,0.009279, 101.069,   13,    22.2
  2217.4,0.009197, 100.826,   13,    22.2
  2217.6,0.009180, 100.570,   13,    22.2
  2217.8,0.009319, 100.368,   13,    22.2
  2218.0,0.009340, 100.206,   13,    22.2
  2218.2,0.009262,  99.963,   14,    22.2
  2218.4,0.009133,  99.734,   14,    22.2
  2218.6,0.009096,  99.478,   14,    22.2
  2218.8,0.009118,  99.329,   14,    22.2
  2219.0,0.009212,  99.154,   14,    22.2
  2219.2,0.009370,  98.830,   13,    22.2
  2219.4,0.009365,  98.628,   14,    22.2
  2219.6,0.009371,  98.372,   15,    22.2
  2219.8,0.009437,  98.089,   15,    22.2
  2220.0,0.009533,  97.940,   15,    22.2
  2220.2,0.009593,  97.698,   15,    22.2
  2220.4,0.009721,  97.441,   14,    22.2
  2220.6,0.009850,  97.185,   14,    22.2
  2220.8,0.010002,  97.010,   14,    22.2
  2221.0,0.010090,  96.754,   14,    22.2
  2221.2,0.010149,  96.497,   13,    22.2
  2221.4,0.010109,  96.214,   13,    22.2
  2221.6,0.009993,  96.093,   13,    22.2
  2221.8,0.009995,  95.823,   13,    22.2
  2222.0,0.010064,  95.540,   13,    22.2
  2222.2,0.010129,  95.310,   14,    22.2
  2222.4,0.010163,  95.014,   14,    22.2
  2222.6,0.010172,  94.838,   14,    22.2
  2222.8,0.010173,  94.596,   14,    22.2
  2223.0,0.010177,  94.299,   14,    22.2
  2223.2,0.010201,  94.016,   14,    22.2
  2223.4,0.010271,  93.854,   14,    22.2
  2223.6,0.010293,  93.571,   14,    22.2
  2223.8,0.010342,  93.328,   14,    22.2
  2224.0,0.010392,  93.018,   14,    22.2
  2224.2,0.010484,  92.748,   14,    22.2
  2224.4,0.010535,  92.573,   13,    22.2
  2224.6,0.010538,  92.289,   14,    22.2
  2224.8,0.010506,  91.993,   14,    22.2
  2225.0,0.010487,  91.723,   14,    22.3
  2225.2,0.010502,  91.548,   14,    22.3
  2225.4,0.010540,  91.251,   14,    22.3
  2225.6,0.010603,  90.981,   14,    22.3
  2225.8,0.010573,  90.698,   14,    22.3
  2226.0,0.010598,  90.442,   14,    22.3
  2226.2,0.010715,  90.239,   14,    22.3
  2226.4,0.010848,  89.916,   14,    22.3
  2226.6,0.010988,  89.646,   14,    22.3
  2226.8,0.011131,  89.349,   14,    22.3
  2227.0,0.011220,  89.147,   14,    22.3
  2227.2,0.011341,  88.850,   14,    22.3
  2227.4,0.011455,  88.540,   14,    22.3
  2227.6,0.011530,  88.257,   13,    22.3
  2227.8,0.011584,  87.960,   14,    22.3
  2228.0,0.011593,  87.717,   14,    22.3
  2228.2,0.011608,  87.448,   14,    22.3
  2228.4,0.011640,  87.164,   14,    22.3
  2228.6,0.011657,  86.854,   14,    22.3
  2228.8,0.011658,  86.652,   14,    22.3
  2229.0,0.011663,  86.355,   14,    22.3
  2229.2,0.011688,  86.032,   14,    22.3
  2229.4,0.011712,  85.708,   14,    22.3
  2229.6,0.011772,  85.411,   14,    22.3
  2229.8,0.011801,  85.088,   14,    22.3
  2230.0,0.011867,  84.885,   14,    22.3
  2230.2,0.011996,  84.562,   14,    22.3
  2230.4,0.012162,  84.224,   14,    22.3
  2230.6,0.012359,  84.009,   14,    22.3
  2230.8,0.012565,  83.698,   13,    22.3
  2231.0,0.012613,  83.388,   13,    22.3
  2231.2,0.012636,  83.065,   13,    22.3
  2231.4,0.012636,  82.741,   13,    22.3
  2231.6,0.012581,  82.525,   13,    22.3
  2231.8,0.012579,  82.188,   14,    22.3
  2232.0,0.012565,  81.878,   14,    22.3
  2232.2,0.012635,  81.554,   14,    22.3
  2232.4,0.012648,  81.325,   14,    22.3
  2232.6,0.012654,  81.015,   14,    22.3
  2232.8,0.012713,  80.637,   14,    22.3
  2233.0,0.012745,  80.313,   14,    22.3
  2233.2,0.012747,  79.963,   13,    22.3
  2233.4,0.012810,  79.733,   13,    22.3
  2233.6,0.012870,  79.383,   13,    22.3
  2233.8,0.012921,  79.045,   13,    22.3
  2234.0,0.012969,  78.708,   13,    22.3
  2234.2,0.013006,  78.479,   13,    22.3
  2234.4,0.013008,  78.128,   13,    22.3
  2234.6,0.012979,  77.778,   14,    22.3
  2234.8,0.013035,  77.427,   14,    22.3
  2235.0,0.013145,  77.090,   14,    22.4
  2235.2,0.013179,  76.861,   14,    22.4
  2235.4,0.013212,  76.510,   14,    22.4
  2235.6,0.013185,  76.146,   14,    22.4
  2235.8,0.013198,  75.782,   14,    22.4
  2236.0,0.013242,  75.552,   13,    22.4
  2236.2,0.013308,  75.202,   14,    22.4
  2236.4,0.013356,  74.838,   14,    22.4
  2236.6,0.013436,  74.474,   14,    22.4
  2236.8,0.013507,  74.123,   14,    22.4
  2237.0,0.013574,  73.880,   14,    22.4
  2237.2,0.013583,  73.529,   13,    22.4
  2237.4,0.013500,  73.192,   13,    22.4
  2237.6,0.013418,  72.815,   13,    22.4
  2237.8,0.013343,  72.464,   14,    22.4
  2238.0,0.013343,  72.221,   14,    22.4
  2238.2,0.013346,  71.857,   14,    22.4
  2238.4,0.013344,  71.506,   14,    22.4
  2238.6,0.013353,  71.156,   14,    22.4
  2238.8,0.013378,  70.913,   14,    22.4
  2239.0,0.013325,  70.535,   14,    22.4
  2239.2,0.013291,  70.185,   14,    22.4
  2239.4,0.013310,  69.834,   14,    22.4
  2239.6,0.013400,  69.578,   13,    22.4
  2239.8,0.013496,  69.092,   13,    22.4
  2240.0,0.013494,  68.850,   13,    22.4
  2240.2,0.013456,  68.499,   13,    22.4
  2240.4,0.013411,  68.148,   13,    22.4
  2240.6,0.013379,  67.892,   13,    22.4
  2240.8,0.013354,  67.541,   13,    22.4
  2241.0,0.013283,  67.177,   14,    22.4
  2241.2,0.013204,  66.813,   15,    22.4
  2241.4,0.013214,  66.570,   15,    22.4
  2241.6,0.013237,  66.206,   14,    22.4
  2241.8,0.013224,  65.856,   14,    22.4
  2242.0,0.013096,  65.491,   14,    22.4
  2242.2,0.012910,  65.141,   14,    22.4
  2242.4,0.012852,  64.898,   13,    22.4
  2242.6,0.012814,  64.534,   13,    22.4
  2242.8,0.012849,  64.183,   13,    22.4
  2243.0,0.012865,  63.806,   14,    22.4
  2243.2,0.012849,  63.563,   14,    22.4
  2243.4,0.012880,  63.212,   14,    22.4
  2243.6,0.012924,  62.861,   14,    22.4
  2243.8,0.012935,  62.497,   14,    22.4
  2244.0,0.012931,  62.147,   14,    22.4
  2244.2,0.012913,  61.904,   14,    22.4
  2244.4,0.012809,  61.567,   13,    22.4
  2244.6,0.012780,  61.203,   14,    22.4
  2244.8,0.012732,  60.852,   14,    22.4
  2245.0,0.012685,  60.501,   14,    22.5
  2245.2,0.012532,  60.272,   14,    22.5
  2245.4,0.012335,  59.894,   14,    22.5
  2245.6,0.012169,  59.557,   14,    22.5
  2245.8,0.011999,  59.207,   14,    22.5
  2246.0,0.011858,  58.964,   14,    22.5
  2246.2,0.011698,  58.613,   14,    22.5
  2246.4,0.011456,  58.263,   13,    22.5
  2246.6,0.011195,  57.912,   13,    22.5
  2246.8,0.011056,  57.575,   13,    22.5
  2247.0,0.010876,  57.332,   13,    22.5
  2247.2,0.010663,  56.995,   13,    22.5
  2247.4,0.010492,  56.658,   14,    22.5
  2247.6,0.010348,  56.320,   14,    22.5
  2247.8,0.010276,  55.983,   14,    22.5
  2248.0,0.010164,  55.754,   14,    22.5
  2248.2,0.010069,  55.417,   14,    22.5
  2248.4,0.009920,  55.093,   13,    22.5
  2248.6,0.009761,  54.742,   14,    22.5
  2248.8,0.009644,  54.540,   14,    22.5
  2249.0,0.009510,  54.203,   14,    22.5
  2249.2,0.009399,  53.879,   14,    22.5
  2249.4,0.009233,  53.556,   14,    22.5
  2249.6,0.009049,  53.326,   14,    22.5
  2249.8,0.008842,  53.003,   14,    22.5
  2250.0,0.008619,  52.692,   14,    22.5
  2250.2,0.008360,  52.369,   14,    22.5
  2250.4,0.008137,  52.045,   14,    22.5
  2250.6,0.007880,  51.843,   14,    22.5
  2250.8,0.007650,  51.519,   14,    22.5
  2251.0,0.007446,  51.209,   14,    22.5
  2251.2,0.007287,  50.899,   14,    22.5
  2251.4,0.007167,  50.683,   14,    22.5
  2251.6,0.007026,  50.373,   14,    22.5
  2251.8,0.006940,  50.063,   14,    22.5
  2252.0,0.006859,  49.752,   14,    22.5
  2252.2,0.006750,  49.456,   14,    22.5
  2252.4,0.006651,  49.253,   14,    22.5
  2252.6,0.006554,  48.943,   14,    22.5
  2252.8,0.006454,  48.646,   13,    22.5
  2253.0,0.006346,  48.336,   13,    22.5
  2253.2,0.006213,  48.147,   13,    22.5
  2253.4,0.006095,  47.837,   13,    22.5
  2253.6,0.006011,  47.541,   13,    22.5
  2253.8,0.005892,  47.244,   14,    22.5
  2254.0,0.005787,  46.947,   14,    22.5
  2254.2,0.005717,  46.758,   14,    22.5
  2254.4,0.005687,  46.462,   14,    22.5
  2254.6,0.005702,  46.178,   14,    22.5
  2254.8,0.005671,  45.895,   14,    22.5
  2255.0,0.005597,  45.706,   14,    22.6
  2255.2,0.005507,  45.423,   14,    22.6
  2255.4,0.005388,  45.140,   14,    22.6
  2255.6,0.005264,  44.870,   14,    22.6
  2255.8,0.005115,  44.600,   14,    22.6
  2256.0,0.004935,  44.412,   14,    22.6
  2256.2,0.004828,  44.142,   14,    22.6
  2256.4,0.004718,  43.886,   14,    22.6
  2256.6,0.004572,  43.616,   14,    22.6
  2256.8,0.004410,  43.441,   13,    22.6
  2257.0,0.004245,  43.184,   14,    22.6
  2257.2,0.004170,  42.928,   14,    22.6
  2257.4,0.004149,  42.672,   14,    22.6
  2257.6,0.004151,  42.429,   14,    22.6
  2257.8,0.004220,  42.186,   14,    22.6
  2258.0,0.004263,  42.025,   14,    22.6
  2258.2,0.004282,  41.782,   14,    22.6
  2258.4,0.004227,  41.539,   13,    22.6
  2258.6,0.004169,  41.377,   13,    22.6
  2258.8,0.004142,  41.148,   13,    22.6
  2259.0,0.004192,  40.919,   14,    22.6
  2259.2,0.004213,  40.676,   14,    22.6
  2259.4,0.004227,  40.460,   14,    22.6
  2259.6,0.004195,  40.298,   14,    22.6
  2259.8,0.004160,  40.082,   14,    22.6
  2260.0,0.004131,  39.867,   14,    22.6
  2260.2,0.004055,  39.651,   14,    22.6
  2260.4,0.004040,  39.503,   14,    22.6
  2260.6,0.004048,  39.300,   14,    22.6
  2260.8,0.004135,  39.084,   14,    22.6
  2261.0,0.004170,  38.882,   14,    22.6
  2261.2,0.004136,  38.666,   14,    22.6
  2261.4,0.004024,  38.531,   14,    22.6
  2261.6,0.003971,  38.329,   14,    22.6
  2261.8,0.003896,  38.140,   14,    22.6
  2262.0,0.003833,  37.938,   13,    22.6
  2262.2,0.003773,  37.817,   14,    22.6
  2262.4,0.003701,  37.614,   14,    22.6
  2262.6,0.003621,  37.426,   14,    22.6
  2262.8,0.003536,  37.237,   14,    22.6
  2263.0,0.003468,  37.061,   14,    22.6
  2263.2,0.003404,  36.940,   13,    22.6
  2263.4,0.003434,  36.751,   14,    22.6
  2263.6,0.003451,  36.576,   14,    22.6
  2263.8,0.003470,  36.401,   14,    22.6
  2264.0,0.003466,  36.293,   14,    22.6
  2264.2,0.003450,  36.117,   14,    22.6
  2264.4,0.003423,  35.956,   14,    22.6
  2264.6,0.003402,  35.780,   14,    22.6
  2264.8,0.003365,  35.618,   14,    22.6
  2265.0,0.003346,  35.510,   14,    22.7
  2265.2,0.003335,  35.349,   13,    22.7
  2265.4,0.003325,  35.187,   13,    22.7
  2265.6,0.003321,  35.025,   13,    22.7
  2265.8,0.003230,  34.877,   13,    22.7
  2266.0,0.003164,  34.782,   13,    22.7
  2266.2,0.003096,  34.634,   14,    22.7
  2266.4,0.003034,  34.485,   14,    22.7
  2266.6,0.003074,  34.337,   15,    22.7
  2266.8,0.003089,  34.229,   15,    22.7
  2267.0,0.003065,  34.094,   15,    22.7
  2267.2,0.003058,  33.946,   15,    22.7
  2267.4,0.003113,  33.811,   15,    22.7
  2267.6,0.003151,  33.717,   14,    22.7
  2267.8,0.003113,  33.528,   14,    22.7
  2268.0,0.003031,  33.434,   14,    22.7
  2268.2,0.003003,  33.299,   14,    22.7
  2268.4,0.003023,  33.164,   14,    22.7
  2268.6,0.003059,  33.069,   14,    22.7
  2268.8,0.003061,  32.934,   14,    22.7
  2269.0,0.003005,  32.800,   14,    22.7
  2269.2,0.002987,  32.665,   14,    22.7
  2269.4,0.002968,  32.584,   14,    22.7
  2269.6,0.002940,  32.462,   14,    22.7
  2269.8,0.002881,  32.341,   14,    22.7
  2270.0,0.002841,  32.206,   14,    22.7
  2270.2,0.002915,  32.085,   14,    22.7
  2270.4,0.003005,  32.004,   13,    22.7
  2270.6,0.003054,  31.883,   14,    22.7
  2270.8,0.003021,  31.761,   14,    22.7
  2271.0,0.002937,  31.640,   14,    22.7
  2271.2,0.002892,  31.559,   14,    22.7
  2271.4,0.002893,  31.451,   14,    22.7
  2271.6,0.002887,  31.330,   14,    22.7
  2271.8,0.002965,  31.222,   14,    22.7
  2272.0,0.003034,  31.114,   14,    22.7
  2272.2,0.003073,  31.046,   14,    22.7
  2272.4,0.003089,  30.938,   14,    22.7
  2272.6,0.003059,  30.831,   15,    22.7
  2272.8,0.003046,  30.736,   15,    22.7
  2273.0,0.003049,  30.628,   15,    22.7
  2273.2,0.003093,  30.561,   15,    22.7
  2273.4,0.003148,  30.466,   15,    22.7
  2273.6,0.003200,  30.359,   14,    22.7
  2273.8,0.003172,  30.264,   14,    22.7
  2274.0,0.003165,  30.197,   14,    22.7
  2274.2,0.003064,  30.102,   14,    22.7
  2274.4,0.003016,  30.008,   14,    22.7
  2274.6,0.002907,  29.913,   14,    22.7
  2274.8,0.002839,  29.819,   14,    22.7
  2275.0,0.002769,  29.752,   14,    22.8
  2275.2,0.002728,  29.657,   14,    22.8
  2275.4,0.002663,  29.563,   14,    22.8
  2275.6,0.002612,  29.468,   14,    22.8
  2275.8,0.002617,  29.387,   15,    22.8
  2276.0,0.002611,  29.320,   15,    22.8
  2276.2,0.002650,  29.226,   15,    22.8
  2276.4,0.002669,  29.145,   15,    22.8
  2276.6,0.002732,  29.050,   15,    22.8
  2276.8,0.002717,  28.996,   14,    22.8
  2277.0,0.002770,  28.902,   14,    22.8
  2277.2,0.002794,  28.808,   14,    22.8
  2277.4,0.002812,  28.727,   14,    22.8
  2277.6,0.002772,  28.673,   14,    22.8
  2277.8,0.002732,  28.592,   14,    22.8
  2278.0,0.002715,  28.511,   14,    22.8
  2278.2,0.002688,  28.416,   14,    22.8
  2278.4,0.002672,  28.336,   14,    22.8
  2278.6,0.002650,  28.282,   14,    22.8
  2278.8,0.002613,  28.201,   13,    22.8
  2279.0,0.002553,  28.133,   14,    22.8
  2279.2,0.002559,  28.052,   14,    22.8
  2279.4,0.002581,  27.998,   14,    22.8
  2279.6,0.002612,  27.917,   14,    22.8
  2279.8,0.002683,  27.850,   14,    22.8
  2280.0,0.002754,  27.769,   13,    22.8
  2280.2,0.002812,  27.702,   13,    22.8
  2280.4,0.002843,  27.648,   13,    22.8
  2280.6,0.002865,  27.580,   14,    22.8
  2280.8,0.002897,  27.499,   14,    22.8
  2281.0,0.002918,  27.432,   14,    22.8
  2281.2,0.002960,  27.378,   14,    22.8
  2281.4,0.003046,  27.311,   14,    22.8
  2281.6,0.003117,  27.243,   14,    22.8
  2281.8,0.003131,  27.176,   14,    22.8
  2282.0,0.003081,  27.095,   14,    22.8
  2282.2,0.003001,  27.054,   14,    22.8
  2282.4,0.002982,  26.987,   14,    22.8
  2282.6,0.002970,  26.919,   14,    22.8
  2282.8,0.002980,  26.852,   14,    22.8
  2283.0,0.002997,  26.798,   14,    22.8
  2283.2,0.003007,  26.731,   13,    22.8
  2283.4,0.003037,  26.663,   13,    22.8
  2283.6,0.003007,  26.596,   13,    22.8
  2283.8,0.002896,  26.528,   14,    22.8
  2284.0,0.002787,  26.488,   15,    22.8
  2284.2,0.002719,  26.420,   15,    22.8
  2284.4,0.002731,  26.353,   15,    22.8
  2284.6,0.002743,  26.299,   15,    22.8
  2284.8,0.002717,  26.245,   15,    22.8
  2285.0,0.002728,  26.178,   14,    22.9
  2285.2,0.002724,  26.110,   13,    22.9
  2285.4,0.002689,  26.043,   14,    22.9
  2285.6,0.002643,  25.975,   14,    22.9
  2285.8,0.002600,  25.921,   14,    22.9
  2286.0,0.002628,  25.867,   14,    22.9
  2286.2,0.002715,  25.814,   14,    22.9
  2286.4,0.002793,  25.746,   14,    22.9
  2286.6,0.002871,  25.706,   14,    22.9
  2286.8,0.002931,  25.638,   14,    22.9
  2287.0,0.002954,  25.571,   14,    22.9
  2287.2,0.002970,  25.503,   14,    22.9
  2287.4,0.002967,  25.436,   14,    22.9
  2287.6,0.002877,  25.395,   13,    22.9
  2287.8,0.002887,  25.328,   13,    22.9
  2288.0,0.002900,  25.261,   13,    22.9
  2288.2,0.002857,  25.193,   14,    22.9
  2288.4,0.002820,  25.153,   14,    22.9
  2288.6,0.002764,  25.085,   14,    22.9
  2288.8,0.002698,  25.031,   14,    22.9
  2289.0,0.002628,  24.964,   14,    22.9
  2289.2,0.002577,  24.896,   14,    22.9
  2289.4,0.002555,  24.856,   14,    22.9
  2289.6,0.002560,  24.802,   13,    22.9
  2289.8,0.002544,  24.748,   13,    22.9
  2290.0,0.002604,  24.681,   13,    22.9
  2290.2,0.002610,  24.640,   14,    22.9
  2290.4,0.002637,  24.586,   14,    22.9
  2290.6,0.002705,  24.519,   14,    22.9
  2290.8,0.002716,  24.465,   13,    22.9
  2291.0,0.002711,  24.411,   13,    22.9
  2291.2,0.002731,  24.370,   13,    22.9
  2291.4,0.002753,  24.317,   13,    22.9
  2291.6,0.002776,  24.263,   13,    22.9
  2291.8,0.002769,  24.195,   13,    22.9
  2292.0,0.002734,  24.168,   13,    22.9
  2292.2,0.002730,  24.101,   14,    22.9
  2292.4,0.002713,  24.047,   14,    22.9
  2292.6,0.002694,  23.993,   14,    22.9
  2292.8,0.002610,  23.939,   14,    22.9
  2293.0,0.002519,  23.898,   14,    22.9
  2293.2,0.002467,  23.844,   14,    22.9
  2293.4,0.002449,  23.791,   14,    22.9
  2293.6,0.002419,  23.737,   14,    22.9
  2293.8,0.002399,  23.683,   14,    22.9
  2294.0,0.002332,  23.656,   14,    22.9
  2294.2,0.002364,  23.602,   14,    22.9
  2294.4,0.002387,  23.534,   14,    22.9
  2294.6,0.002384,  23.480,   14,    22.9
  2294.8,0.002399,  23.453,   13,    22.9
  2295.0,0.002395,  23.399,   13,    23.0
  2295.2,0.002428,  23.345,   13,    23.0
  2295.4,0.002474,  23.292,   13,    23.0
  2295.6,0.002532,  23.251,   13,    23.0
  2295.8,0.002588,  23.184,   13,    23.0
  2296.0,0.002657,  23.143,   13,    23.0
  2296.2,0.002728,  23.089,   13,    23.0
  2296.4,0.002842,  23.035,   13,    23.0
  2296.6,0.002881,  22.995,   14,    23.0
  2296.8,0.002872,  22.941,   14,    23.0
  2297.0,0.002860,  22.887,   14,    23.0
  2297.2,0.002850,  22.833,   14,    23.0
  2297.4,0.002831,  22.779,   14,    23.0
  2297.6,0.002798,  22.752,   14,    23.0
  2297.8,0.002766,  22.685,   14,    23.0
  2298.0,0.002711,  22.631,   13,    23.0
  2298.2,0.002670,  22.577,   13,    23.0
  2298.4,0.002599,  22.536,   13,    23.0
  2298.6,0.002506,  22.482,   14,    23.0
  2298.8,0.002415,  22.428,   14,    23.0
  2299.0,0.002354,  22.374,   14,    23.0
  2299.2,0.002377,  22.320,   13,    23.0
  2299.4,0.002403,  22.280,   13,    23.0
  2299.6,0.002404,  22.226,   13,    23.0
  2299.8,0.002403,  22.159,   14,    23.0
  2300.0,0.002415,  22.105,   14,    23.0
  2300.2,0.002454,  22.078,   14,    23.0
  2300.4,0.002503,  22.010,   14,    23.0
  2300.6,0.002530,  21.956,   14,    23.0
  2300.8,0.002589,  21.902,   14,    23.0
  2301.0,0.002679,  21.848,   14,    23.0
  2301.2,0.002730,  21.808,   13,    23.0
  2301.4,0.002756,  21.754,   13,    23.0
  2301.6,0.002735,  21.700,   13,    23.0
  2301.8,0.002706,  21.633,   14,    23.0
  2302.0,0.002708,  21.606,   14,    23.0
  2302.2,0.002769,  21.552,   14,    23.0
  2302.4,0.002866,  21.498,   14,    23.0
  2302.6,0.002926,  21.444,   14,    23.0
  2302.8,0.003048,  21.352,   13,    23.0
  2303.0,0.003088,  21.312,   14,    23.0
  2303.2,0.003082,  21.258,   15,    23.0
  2303.4,0.003062,  21.204,   15,    23.0
  2303.6,0.003076,  21.164,   15,    23.0
  2303.8,0.003108,  21.110,   15,    23.0
  2304.0,0.003174,  21.107,   15,    23.0
  2304.2,0.003228,  21.053,   14,    23.0
  2304.4,0.003260,  21.012,   13,    23.0
  2304.6,0.003203,  20.958,   13,    23.0
  2304.8,0.003130,  20.918,   13,    23.0
  2305.0,0.003032,  20.864,   14,    23.1
  2305.2,0.002898,  20.810,   14,    23.1
  2305.4,0.002853,  20.756,   14,    23.1
  2305.6,0.002840,  20.716,   14,    23.1
  2305.8,0.002815,  20.648,   14,    23.1
  2306.0,0.002778,  20.621,   13,    23.1
  2306.2,0.002728,  20.567,   14,    23.1
  2306.4,0.002661,  20.513,   14,    23.1
  2306.6,0.002623,  20.486,   14,    23.1
  2306.8,0.002609,  20.432,   14,    23.1
  2307.0,0.002635,  20.392,   14,    23.1
  2307.2,0.002662,  20.338,   14,    23.1
  2307.4,0.002723,  20.297,   14,    23.1
  2307.6,0.002754,  20.244,   14,    23.1
  2307.8,0.002778,  20.190,   14,    23.1
  2308.0,0.002800,  20.149,   14,    23.1
  2308.2,0.002828,  20.095,   14,    23.1
  2308.4,0.002815,  20.055,   13,    23.1
  2308.6,0.002792,  20.001,   13,    23.1
  2308.8,0.002839,  19.925,   13,    23.1
  2309.0,0.002883,  19.871,   13,    23.1
  2309.2,0.002928,  19.831,   13,    23.1
  2309.4,0.002939,  19.777,   13,    23.1
  2309.6,0.002907,  19.723,   13,    23.1
  2309.8,0.002795,  19.683,   13,    23.1
  2310.0,0.002754,  19.664,   13,    23.1
  2310.2,0.002731,  19.623,   14,    23.1
